year,quarter,state,category,total_count,total_amount
2023,4,india,Financial Services,30069536.0,39992638072.0
2023,4,india,Merchant payments,44431984644.0,21678690320340.0
2023,4,india,Others,34605664.0,25564801796.0
2023,4,india,Peer-to-peer payments,26575931448.0,82135263408532.0
2023,4,india,Recharge & bill payments,4988768200.0,4310027698204.0
2023,4,jammu-&-kashmir,Financial Services,108843.0,240383715.0
2023,4,jammu-&-kashmir,Merchant payments,116174739.0,69859004931.0
2023,4,jammu-&-kashmir,Others,621828.0,272685513.0
2023,4,jammu-&-kashmir,Peer-to-peer payments,62790918.0,196974936660.0
2023,4,jammu-&-kashmir,Recharge & bill payments,27805068.0,11863414461.0
2023,4,jharkhand,Financial Services,471276.0,621309717.0
2023,4,jharkhand,Merchant payments,630417798.0,323706755658.0
2023,4,jharkhand,Others,709686.0,385559025.0
2023,4,jharkhand,Peer-to-peer payments,416763906.0,1127346152190.0
2023,4,jharkhand,Recharge & bill payments,75252420.0,44100538185.0
2023,4,karnataka,Financial Services,2422791.0,3798827850.0
2023,4,karnataka,Merchant payments,4893963018.0,2033058479400.0
2023,4,karnataka,Others,2317053.0,2152136724.0
2023,4,karnataka,Peer-to-peer payments,2389222275.0,7370738441046.0
2023,4,karnataka,Recharge & bill payments,405377355.0,314381388129.0
2023,4,kerala,Financial Services,677883.0,810433377.0
2023,4,kerala,Merchant payments,324413283.0,165542085357.0
2023,4,kerala,Others,319266.0,297661344.0
2023,4,kerala,Peer-to-peer payments,164083197.0,469083652854.0
2023,4,kerala,Recharge & bill payments,50035650.0,39222131463.0
2023,4,ladakh,Financial Services,9195.0,34270869.0
2023,4,ladakh,Merchant payments,4126794.0,3764263575.0
2023,4,ladakh,Others,10782.0,6189786.0
2023,4,ladakh,Peer-to-peer payments,4306023.0,16315790796.0
2023,4,ladakh,Recharge & bill payments,997860.0,708445809.0
2023,4,lakshadweep,Financial Services,237.0,308973.0
2023,4,lakshadweep,Merchant payments,83793.0,61367097.0
2023,4,lakshadweep,Others,168.0,335997.0
2023,4,lakshadweep,Peer-to-peer payments,77658.0,280870416.0
2023,4,lakshadweep,Recharge & bill payments,28581.0,16611666.0
2023,4,madhya-pradesh,Financial Services,1184886.0,1483233408.0
2023,4,madhya-pradesh,Merchant payments,1946761575.0,912721817451.0
2023,4,madhya-pradesh,Others,1606611.0,1009823433.0
2023,4,madhya-pradesh,Peer-to-peer payments,1121307501.0,3190144867614.0
2023,4,madhya-pradesh,Recharge & bill payments,236023266.0,174148900155.0
2023,4,maharashtra,Financial Services,3076443.0,4088127093.0
2023,4,maharashtra,Merchant payments,4939491612.0,2123588100519.0
2023,4,maharashtra,Others,3472002.0,2590666074.0
2023,4,maharashtra,Peer-to-peer payments,2302552836.0,6762312472587.0
2023,4,maharashtra,Recharge & bill payments,467895282.0,401465438601.0
2023,4,manipur,Financial Services,13314.0,15281010.0
2023,4,manipur,Merchant payments,1916433.0,2681880528.0
2023,4,manipur,Others,8181.0,4767870.0
2023,4,manipur,Peer-to-peer payments,3295077.0,17070226011.0
2023,4,manipur,Recharge & bill payments,1106595.0,628820475.0
2023,4,meghalaya,Financial Services,18663.0,18472188.0
2023,4,meghalaya,Merchant payments,8242290.0,7198819248.0
2023,4,meghalaya,Others,20268.0,12221472.0
2023,4,meghalaya,Peer-to-peer payments,10764612.0,33153567732.0
2023,4,meghalaya,Recharge & bill payments,2759319.0,1236095436.0
2023,4,mizoram,Financial Services,5079.0,18005805.0
2023,4,mizoram,Merchant payments,1364733.0,1458257382.0
2023,4,mizoram,Others,4722.0,2598681.0
2023,4,mizoram,Peer-to-peer payments,2428347.0,8812068471.0
2023,4,mizoram,Recharge & bill payments,699303.0,331590510.0
2023,4,nagaland,Financial Services,8166.0,12015111.0
2023,4,nagaland,Merchant payments,3343740.0,4520308875.0
2023,4,nagaland,Others,5598.0,5870496.0
2023,4,nagaland,Peer-to-peer payments,6325968.0,23855484219.0
2023,4,nagaland,Recharge & bill payments,1708065.0,630047565.0
2023,4,odisha,Financial Services,658029.0,885578382.0
2023,4,odisha,Merchant payments,1205922150.0,578118168117.0
2023,4,odisha,Others,463233.0,471530424.0
2023,4,odisha,Peer-to-peer payments,848985126.0,2261171865753.0
2023,4,odisha,Recharge & bill payments,140383890.0,95728454235.0
2023,4,puducherry,Financial Services,23856.0,28439268.0
2023,4,puducherry,Merchant payments,25125225.0,13111690536.0
2023,4,puducherry,Others,17520.0,12874683.0
2023,4,puducherry,Peer-to-peer payments,11580426.0,35457949857.0
2023,4,puducherry,Recharge & bill payments,2211462.0,2462577306.0
2023,4,punjab,Financial Services,306042.0,470935818.0
2023,4,punjab,Merchant payments,243745932.0,163861810557.0
2023,4,punjab,Others,363096.0,273803808.0
2023,4,punjab,Peer-to-peer payments,142095570.0,485475227067.0
2023,4,punjab,Recharge & bill payments,40176345.0,43336609245.0
2023,4,rajasthan,Financial Services,1329504.0,1711155375.0
2023,4,rajasthan,Merchant payments,2300943555.0,1190619330528.0
2023,4,rajasthan,Others,2111994.0,1292249439.0
2023,4,rajasthan,Peer-to-peer payments,1452752973.0,4761471355482.0
2023,4,rajasthan,Recharge & bill payments,291278436.0,244044732579.0
2023,4,sikkim,Financial Services,10071.0,22971738.0
2023,4,sikkim,Merchant payments,6372093.0,5633316675.0
2023,4,sikkim,Others,5448.0,7186371.0
2023,4,sikkim,Peer-to-peer payments,6496506.0,19402623462.0
2023,4,sikkim,Recharge & bill payments,1687854.0,705727167.0
2023,4,tamil-nadu,Financial Services,1143807.0,1265584419.0
2023,4,tamil-nadu,Merchant payments,1010514744.0,488328200829.0
2023,4,tamil-nadu,Others,836172.0,680929980.0
2023,4,tamil-nadu,Peer-to-peer payments,625778955.0,1987567271292.0
2023,4,tamil-nadu,Recharge & bill payments,142170465.0,140770008495.0
2023,4,telangana,Financial Services,1449201.0,2203789488.0
2023,4,telangana,Merchant payments,3675397095.0,1598212300212.0
2023,4,telangana,Others,1213812.0,1469190444.0
2023,4,telangana,Peer-to-peer payments,2087368620.0,7360257458565.0
2023,4,telangana,Recharge & bill payments,297037806.0,387109685586.0
2023,4,tripura,Financial Services,31023.0,29740920.0
2023,4,tripura,Merchant payments,15338442.0,11874842061.0
2023,4,tripura,Others,31089.0,16683273.0
2023,4,tripura,Peer-to-peer payments,11563716.0,36621561597.0
2023,4,tripura,Recharge & bill payments,3458460.0,1916862531.0
2023,4,uttar-pradesh,Financial Services,2210766.0,2850387675.0
2023,4,uttar-pradesh,Merchant payments,2626851105.0,1469239918830.0
2023,4,uttar-pradesh,Others,2883945.0,1802652777.0
2023,4,uttar-pradesh,Peer-to-peer payments,1725129765.0,5032985004894.0
2023,4,uttar-pradesh,Recharge & bill payments,343040565.0,265445520780.0
2023,4,uttarakhand,Financial Services,231447.0,340875372.0
2023,4,uttarakhand,Merchant payments,219085107.0,110545681440.0
2023,4,uttarakhand,Others,317823.0,175755636.0
2023,4,uttarakhand,Peer-to-peer payments,108209703.0,314627689836.0
2023,4,uttarakhand,Recharge & bill payments,26370240.0,18560339502.0
2023,4,west-bengal,Financial Services,1442220.0,1377021888.0
2023,4,west-bengal,Merchant payments,1062203991.0,717221527194.0
2023,4,west-bengal,Others,1573431.0,1212470040.0
2023,4,west-bengal,Peer-to-peer payments,953877747.0,2892415621482.0
2023,4,west-bengal,Recharge & bill payments,194762325.0,135958287630.0
2024,1,andaman-&-nicobar-islands,Financial Services,11283.0,23888235.0
2024,1,andaman-&-nicobar-islands,Merchant payments,7203114.0,5663435745.0
2024,1,andaman-&-nicobar-islands,Others,7551.0,7652955.0
2024,1,andaman-&-nicobar-islands,Peer-to-peer payments,4309140.0,14315660541.0
2024,1,andaman-&-nicobar-islands,Recharge & bill payments,1023672.0,566818029.0
2024,1,andhra-pradesh,Financial Services,1283160.0,1902552633.0
2024,1,andhra-pradesh,Merchant payments,2779121991.0,1405387628376.0
2024,1,andhra-pradesh,Others,894720.0,948747591.0
2024,1,andhra-pradesh,Peer-to-peer payments,2165292339.0,7309997208636.0
2024,1,andhra-pradesh,Recharge & bill payments,319693245.0,319940872011.0
2024,1,arunachal-pradesh,Financial Services,19224.0,39216714.0
2024,1,arunachal-pradesh,Merchant payments,22473513.0,17008448529.0
2024,1,arunachal-pradesh,Others,16746.0,9994620.0
2024,1,arunachal-pradesh,Peer-to-peer payments,21714945.0,59379428940.0
2024,1,arunachal-pradesh,Recharge & bill payments,4994814.0,1704044625.0
2024,1,assam,Financial Services,306978.0,407854362.0
2024,1,assam,Merchant payments,330373848.0,205498950063.0
2024,1,assam,Others,199866.0,154398900.0
2024,1,assam,Peer-to-peer payments,272976684.0,732026287131.0
2024,1,assam,Recharge & bill payments,60717792.0,25464227634.0
2024,1,bihar,Financial Services,887067.0,1235100603.0
2024,1,bihar,Merchant payments,1646688468.0,949987916997.0
2024,1,bihar,Others,1399137.0,641157117.0
2024,1,bihar,Peer-to-peer payments,1368114330.0,3825615528687.0
2024,1,bihar,Recharge & bill payments,219115347.0,135730891284.0
2024,1,chandigarh,Financial Services,32727.0,65645211.0
2024,1,chandigarh,Merchant payments,26946915.0,13986560520.0
2024,1,chandigarh,Others,36213.0,33651855.0
2024,1,chandigarh,Peer-to-peer payments,10242366.0,30504775914.0
2024,1,chandigarh,Recharge & bill payments,2207298.0,2935895043.0
2024,1,chhattisgarh,Financial Services,353880.0,615683175.0
2024,1,chhattisgarh,Merchant payments,636582195.0,349389059532.0
2024,1,chhattisgarh,Others,526938.0,381828285.0
2024,1,chhattisgarh,Peer-to-peer payments,373701756.0,989930356314.0
2024,1,chhattisgarh,Recharge & bill payments,87365283.0,48712502397.0
2024,1,dadra-&-nagar-haveli-&-daman-&-diu,Financial Services,20244.0,32774334.0
2024,1,dadra-&-nagar-haveli-&-daman-&-diu,Merchant payments,40893219.0,14374539741.0
2024,1,dadra-&-nagar-haveli-&-daman-&-diu,Others,29130.0,12876795.0
2024,1,dadra-&-nagar-haveli-&-daman-&-diu,Peer-to-peer payments,18340881.0,40729806510.0
2024,1,dadra-&-nagar-haveli-&-daman-&-diu,Recharge & bill payments,4061553.0,3407591595.0
2024,1,delhi,Financial Services,957123.0,1818650919.0
2024,1,delhi,Merchant payments,1257294936.0,550170853398.0
2024,1,delhi,Others,1456320.0,1427323188.0
2024,1,delhi,Peer-to-peer payments,591990315.0,1813337798379.0
2024,1,delhi,Recharge & bill payments,100503480.0,130787467455.0
2024,1,goa,Financial Services,62346.0,111722751.0
2024,1,goa,Merchant payments,66490935.0,38208757398.0
2024,1,goa,Others,38766.0,39142251.0
2024,1,goa,Peer-to-peer payments,32187591.0,93298421409.0
2024,1,goa,Recharge & bill payments,6262323.0,4397656971.0
2024,1,gujarat,Financial Services,821937.0,1194764523.0
2024,1,gujarat,Merchant payments,1099227936.0,605047602285.0
2024,1,gujarat,Others,1069611.0,813801723.0
2024,1,gujarat,Peer-to-peer payments,563378508.0,1855361250645.0
2024,1,gujarat,Recharge & bill payments,155232021.0,152440975596.0
2024,1,haryana,Financial Services,768666.0,1432007790.0
2024,1,haryana,Merchant payments,1129984674.0,533962386453.0
2024,1,haryana,Others,1019295.0,877149210.0
2024,1,haryana,Peer-to-peer payments,563903712.0,1751207584941.0
2024,1,haryana,Recharge & bill payments,117204153.0,132885529302.0
2024,1,himachal-pradesh,Financial Services,92073.0,146943681.0
2024,1,himachal-pradesh,Merchant payments,71666439.0,38867339154.0
2024,1,himachal-pradesh,Others,110067.0,64433724.0
2024,1,himachal-pradesh,Peer-to-peer payments,35114883.0,97937490180.0
2024,1,himachal-pradesh,Recharge & bill payments,11578221.0,6636487278.0
2024,1,india,Financial Services,29678624.0,47224913440.0
2024,1,india,Merchant payments,50082967840.0,23849770486528.0
2024,1,india,Others,33160764.0,26072313420.0
2024,1,india,Peer-to-peer payments,29341923188.0,89309920631176.0
2024,1,india,Recharge & bill payments,5460819860.0,4601340053688.0
2024,1,jammu-&-kashmir,Financial Services,110910.0,233424831.0
2024,1,jammu-&-kashmir,Merchant payments,132119064.0,78398451345.0
2024,1,jammu-&-kashmir,Others,512745.0,218021070.0
2024,1,jammu-&-kashmir,Peer-to-peer payments,65030571.0,190483591521.0
2024,1,jammu-&-kashmir,Recharge & bill payments,27575775.0,12549298056.0
2024,1,jharkhand,Financial Services,440157.0,749199504.0
2024,1,jharkhand,Merchant payments,722829357.0,368920817550.0
2024,1,jharkhand,Others,604359.0,344343396.0
2024,1,jharkhand,Peer-to-peer payments,472112718.0,1260121325445.0
2024,1,jharkhand,Recharge & bill payments,84290694.0,49025025324.0
2024,1,karnataka,Financial Services,2488686.0,4427619693.0
2024,1,karnataka,Merchant payments,5397861783.0,2194931342466.0
2024,1,karnataka,Others,2240406.0,2071583613.0
2024,1,karnataka,Peer-to-peer payments,2564285862.0,7925661163095.0
2024,1,karnataka,Recharge & bill payments,422440728.0,328654254651.0
2024,1,kerala,Financial Services,600021.0,838214037.0
2024,1,kerala,Merchant payments,331544649.0,169009032603.0
2024,1,kerala,Others,267750.0,240813213.0
2024,1,kerala,Peer-to-peer payments,162983871.0,468890589432.0
2024,1,kerala,Recharge & bill payments,48995607.0,42255274929.0
2024,1,ladakh,Financial Services,9546.0,31367781.0
2024,1,ladakh,Merchant payments,4285578.0,3845001876.0
2024,1,ladakh,Others,6249.0,4603806.0
2024,1,ladakh,Peer-to-peer payments,3763710.0,13731095958.0
2024,1,ladakh,Recharge & bill payments,896220.0,644102562.0
2024,1,lakshadweep,Financial Services,108.0,58116.0
2024,1,lakshadweep,Merchant payments,128112.0,80189490.0
2024,1,lakshadweep,Others,141.0,150315.0
2024,1,lakshadweep,Peer-to-peer payments,86415.0,290407053.0
2024,1,lakshadweep,Recharge & bill payments,28752.0,19352169.0
2024,1,madhya-pradesh,Financial Services,1178766.0,1773844128.0
2024,1,madhya-pradesh,Merchant payments,2281701189.0,1051094596788.0
2024,1,madhya-pradesh,Others,1489401.0,992958873.0
2024,1,madhya-pradesh,Peer-to-peer payments,1302967314.0,3629243425080.0
2024,1,madhya-pradesh,Recharge & bill payments,271133172.0,193155864723.0
2024,1,maharashtra,Financial Services,3074514.0,4731336390.0
2024,1,maharashtra,Merchant payments,5464414443.0,2262133396155.0
2024,1,maharashtra,Others,3227316.0,2491083750.0
2024,1,maharashtra,Peer-to-peer payments,2531299554.0,7418981481354.0
2024,1,maharashtra,Recharge & bill payments,505295616.0,430359386919.0
2024,1,manipur,Financial Services,14151.0,29720562.0
2024,1,manipur,Merchant payments,3910080.0,4338047640.0
2024,1,manipur,Others,12774.0,7241220.0
2024,1,manipur,Peer-to-peer payments,5776434.0,22507599009.0
2024,1,manipur,Recharge & bill payments,1823253.0,846311538.0
2024,1,meghalaya,Financial Services,17115.0,24166596.0
2024,1,meghalaya,Merchant payments,10100268.0,8390068566.0
2024,1,meghalaya,Others,15609.0,10689465.0
2024,1,meghalaya,Peer-to-peer payments,12425028.0,37130891670.0
2024,1,meghalaya,Recharge & bill payments,3035766.0,1332097677.0
2024,1,mizoram,Financial Services,5268.0,14365317.0
2024,1,mizoram,Merchant payments,1612650.0,1705235421.0
2024,1,mizoram,Others,3870.0,2463399.0
2024,1,mizoram,Peer-to-peer payments,2558046.0,8838850047.0
2024,1,mizoram,Recharge & bill payments,701214.0,329376006.0
2024,1,nagaland,Financial Services,7806.0,11854800.0
2024,1,nagaland,Merchant payments,4220220.0,5194263372.0
2024,1,nagaland,Others,5532.0,5328288.0
2024,1,nagaland,Peer-to-peer payments,6756039.0,24240629907.0
2024,1,nagaland,Recharge & bill payments,1787175.0,682669557.0
2024,1,odisha,Financial Services,618792.0,952322247.0
2024,1,odisha,Merchant payments,1442876469.0,689169145968.0
2024,1,odisha,Others,479034.0,457125393.0
2024,1,odisha,Peer-to-peer payments,983606970.0,2671364981985.0
2024,1,odisha,Recharge & bill payments,164954091.0,107222592015.0
2024,1,puducherry,Financial Services,25683.0,31106505.0
2024,1,puducherry,Merchant payments,26165721.0,12989868084.0
2024,1,puducherry,Others,15186.0,12047385.0
2024,1,puducherry,Peer-to-peer payments,11912673.0,36532243887.0
2024,1,puducherry,Recharge & bill payments,2221587.0,2594180070.0
2024,1,punjab,Financial Services,298893.0,534210171.0
2024,1,punjab,Merchant payments,246012438.0,163273764123.0
2024,1,punjab,Others,359616.0,312524226.0
2024,1,punjab,Peer-to-peer payments,140472300.0,462671255007.0
2024,1,punjab,Recharge & bill payments,40468290.0,43118507439.0
2024,1,rajasthan,Financial Services,1425420.0,2311754913.0
2024,1,rajasthan,Merchant payments,2759679963.0,1385928908910.0
2024,1,rajasthan,Others,2062983.0,1412537766.0
2024,1,rajasthan,Peer-to-peer payments,1700288037.0,5391748181334.0
2024,1,rajasthan,Recharge & bill payments,334965618.0,270099138447.0
2024,1,sikkim,Financial Services,11886.0,43897770.0
2024,1,sikkim,Merchant payments,8121111.0,6516022593.0
2024,1,sikkim,Others,5244.0,5749458.0
2024,1,sikkim,Peer-to-peer payments,7504371.0,20967171165.0
2024,1,sikkim,Recharge & bill payments,1817826.0,834323583.0
2024,1,tamil-nadu,Financial Services,1123860.0,1487944230.0
2024,1,tamil-nadu,Merchant payments,1117998807.0,522120001122.0
2024,1,tamil-nadu,Others,785553.0,663194460.0
2024,1,tamil-nadu,Peer-to-peer payments,657832626.0,2067239648358.0
2024,1,tamil-nadu,Recharge & bill payments,143240745.0,150072545016.0
2024,1,telangana,Financial Services,1483080.0,2583524892.0
2024,1,telangana,Merchant payments,4024113996.0,1662623268276.0
2024,1,telangana,Others,1316313.0,1456031382.0
2024,1,telangana,Peer-to-peer payments,2206229853.0,7550791763637.0
2024,1,telangana,Recharge & bill payments,305012679.0,393853315032.0
2024,1,tripura,Financial Services,30870.0,37853973.0
2024,1,tripura,Merchant payments,17165586.0,12955376979.0
2024,1,tripura,Others,28617.0,13723305.0
2024,1,tripura,Peer-to-peer payments,12256350.0,38198417091.0
2024,1,tripura,Recharge & bill payments,3646494.0,2051196774.0
2024,1,uttar-pradesh,Financial Services,2116725.0,3578090766.0
2024,1,uttar-pradesh,Merchant payments,2999460678.0,1624755682137.0
2024,1,uttar-pradesh,Others,2887983.0,2111524803.0
2024,1,uttar-pradesh,Peer-to-peer payments,1955258598.0,5508146297289.0
2024,1,uttar-pradesh,Recharge & bill payments,396166860.0,294037724922.0
2024,1,uttarakhand,Financial Services,206589.0,373516083.0
2024,1,uttarakhand,Merchant payments,227997195.0,111659870709.0
2024,1,uttarakhand,Others,274977.0,183126252.0
2024,1,uttarakhand,Peer-to-peer payments,112734582.0,318462802080.0
2024,1,uttarakhand,Recharge & bill payments,28490388.0,20151190665.0
2024,1,west-bengal,Financial Services,1353024.0,1592214846.0
2024,1,west-bengal,Merchant payments,1222821591.0,819641075784.0
2024,1,west-bengal,Others,1464498.0,1125064890.0
2024,1,west-bengal,Peer-to-peer payments,1066938468.0,3302232415644.0
2024,1,west-bengal,Recharge & bill payments,216648180.0,141485749335.0
2024,2,andaman-&-nicobar-islands,Financial Services,10113.0,28652250.0
2024,2,andaman-&-nicobar-islands,Merchant payments,8307156.0,6159807156.0
2024,2,andaman-&-nicobar-islands,Others,7290.0,6781962.0
2024,2,andaman-&-nicobar-islands,Peer-to-peer payments,4539471.0,15101136678.0
2024,2,andaman-&-nicobar-islands,Recharge & bill payments,1095642.0,590962944.0
2024,2,andhra-pradesh,Financial Services,1676772.0,2399747127.0
2024,2,andhra-pradesh,Merchant payments,3204743400.0,1579089480852.0
2024,2,andhra-pradesh,Others,861420.0,972643071.0
2024,2,andhra-pradesh,Peer-to-peer payments,2245659759.0,7635400308399.0
2024,2,andhra-pradesh,Recharge & bill payments,337425549.0,327905080815.0
2024,2,arunachal-pradesh,Financial Services,23688.0,62309928.0
2024,2,arunachal-pradesh,Merchant payments,28701315.0,20445613215.0
2024,2,arunachal-pradesh,Others,17790.0,9845469.0
2024,2,arunachal-pradesh,Peer-to-peer payments,24362271.0,66813413373.0
2024,2,arunachal-pradesh,Recharge & bill payments,5330052.0,1787872905.0
2024,2,assam,Financial Services,361329.0,454099929.0
2024,2,assam,Merchant payments,431097831.0,234435783969.0
2024,2,assam,Others,193539.0,164653089.0
2024,2,assam,Peer-to-peer payments,316068030.0,774575538657.0
2024,2,assam,Recharge & bill payments,66260532.0,26295934986.0
2024,2,bihar,Financial Services,1159191.0,1569240192.0
2024,2,bihar,Merchant payments,2110769808.0,1156439149557.0
2024,2,bihar,Others,1411266.0,740406069.0
2024,2,bihar,Peer-to-peer payments,1588162425.0,4357170101034.0
2024,2,bihar,Recharge & bill payments,240162465.0,144620797176.0
2024,2,chandigarh,Financial Services,45627.0,78620259.0
2024,2,chandigarh,Merchant payments,33604239.0,16237187442.0
2024,2,chandigarh,Others,48297.0,53546478.0
2024,2,chandigarh,Peer-to-peer payments,11845830.0,33370666131.0
2024,2,chandigarh,Recharge & bill payments,2278926.0,2930691126.0
2024,2,chhattisgarh,Financial Services,445710.0,891986244.0
2024,2,chhattisgarh,Merchant payments,736786641.0,397988216571.0
2024,2,chhattisgarh,Others,527919.0,405103323.0
2024,2,chhattisgarh,Peer-to-peer payments,403974030.0,1040736358665.0
2024,2,chhattisgarh,Recharge & bill payments,94408815.0,48918632454.0
2024,2,dadra-&-nagar-haveli-&-daman-&-diu,Financial Services,23145.0,30900534.0
2024,2,dadra-&-nagar-haveli-&-daman-&-diu,Merchant payments,46530900.0,15456147306.0
2024,2,dadra-&-nagar-haveli-&-daman-&-diu,Others,30921.0,21883545.0
2024,2,dadra-&-nagar-haveli-&-daman-&-diu,Peer-to-peer payments,19481865.0,42257206506.0
2024,2,dadra-&-nagar-haveli-&-daman-&-diu,Recharge & bill payments,4112514.0,3220840242.0
2024,2,delhi,Financial Services,1129710.0,2230009515.0
2024,2,delhi,Merchant payments,1559572512.0,626786826927.0
2024,2,delhi,Others,1813842.0,2339238444.0
2024,2,delhi,Peer-to-peer payments,663817425.0,1923442065747.0
2024,2,delhi,Recharge & bill payments,106287711.0,135954887907.0
2024,2,goa,Financial Services,74673.0,125611893.0
2024,2,goa,Merchant payments,71726703.0,41464723869.0
2024,2,goa,Others,37209.0,47932065.0
2024,2,goa,Peer-to-peer payments,32801505.0,96466361574.0
2024,2,goa,Recharge & bill payments,6362328.0,4259862735.0
2024,2,gujarat,Financial Services,961689.0,1379233788.0
2024,2,gujarat,Merchant payments,1311664917.0,667348511589.0
2024,2,gujarat,Others,1151334.0,1121360679.0
2024,2,gujarat,Peer-to-peer payments,598503243.0,1914489306486.0
2024,2,gujarat,Recharge & bill payments,158904276.0,147536728257.0
2024,2,haryana,Financial Services,913641.0,1802246220.0
2024,2,haryana,Merchant payments,1447590645.0,634188614892.0
2024,2,haryana,Others,1197228.0,1363005018.0
2024,2,haryana,Peer-to-peer payments,643373202.0,1942234583352.0
2024,2,haryana,Recharge & bill payments,122587059.0,136745337318.0
2024,2,himachal-pradesh,Financial Services,108069.0,185724957.0
2024,2,himachal-pradesh,Merchant payments,100298292.0,51015427938.0
2024,2,himachal-pradesh,Others,120696.0,100274733.0
2024,2,himachal-pradesh,Peer-to-peer payments,44531622.0,120804773961.0
2024,2,himachal-pradesh,Recharge & bill payments,12692724.0,7443020517.0
2024,2,india,Financial Services,35463376.0,58005326828.0
2024,2,india,Merchant payments,58538945444.0,27203754271252.0
2024,2,india,Others,34800404.0,32918788568.0
2024,2,india,Peer-to-peer payments,31719693004.0,95271273292556.0
2024,2,india,Recharge & bill payments,5775919876.0,4716116140184.0
2024,2,jammu-&-kashmir,Financial Services,155553.0,355499580.0
2024,2,jammu-&-kashmir,Merchant payments,201086652.0,109281995853.0
2024,2,jammu-&-kashmir,Others,502119.0,246285492.0
2024,2,jammu-&-kashmir,Peer-to-peer payments,91660572.0,263124882942.0
2024,2,jammu-&-kashmir,Recharge & bill payments,31132146.0,14176606866.0
2024,2,jharkhand,Financial Services,521880.0,809068923.0
2024,2,jharkhand,Merchant payments,878916111.0,431738645871.0
2024,2,jharkhand,Others,599001.0,384200514.0
2024,2,jharkhand,Peer-to-peer payments,527539068.0,1376415873948.0
2024,2,jharkhand,Recharge & bill payments,91481553.0,50999978217.0
2024,2,karnataka,Financial Services,2853039.0,5497061388.0
2024,2,karnataka,Merchant payments,5944787064.0,2504493335292.0
2024,2,karnataka,Others,2212047.0,2390281032.0
2024,2,karnataka,Peer-to-peer payments,2733451992.0,8506270786956.0
2024,2,karnataka,Recharge & bill payments,442734402.0,336452645646.0
2024,2,kerala,Financial Services,731622.0,1033823775.0
2024,2,kerala,Merchant payments,363663027.0,191107338564.0
2024,2,kerala,Others,259812.0,282881661.0
2024,2,kerala,Peer-to-peer payments,169926339.0,490803082644.0
2024,2,kerala,Recharge & bill payments,50036601.0,42784341141.0
2024,2,ladakh,Financial Services,18414.0,60709884.0
2024,2,ladakh,Merchant payments,8283696.0,6510045588.0
2024,2,ladakh,Others,9435.0,9707559.0
2024,2,ladakh,Peer-to-peer payments,6449631.0,22904899668.0
2024,2,ladakh,Recharge & bill payments,1220901.0,891807345.0
2024,2,lakshadweep,Financial Services,177.0,139647.0
2024,2,lakshadweep,Merchant payments,205038.0,101897256.0
2024,2,lakshadweep,Others,141.0,176397.0
2024,2,lakshadweep,Peer-to-peer payments,92787.0,317823936.0
2024,2,lakshadweep,Recharge & bill payments,29112.0,18601287.0
2024,2,madhya-pradesh,Financial Services,1440150.0,2275503381.0
2024,2,madhya-pradesh,Merchant payments,2629458759.0,1188756863073.0
2024,2,madhya-pradesh,Others,1530642.0,1200991740.0
2024,2,madhya-pradesh,Peer-to-peer payments,1387712025.0,3943628692263.0
2024,2,madhya-pradesh,Recharge & bill payments,286274595.0,203177789424.0
2024,2,maharashtra,Financial Services,3334722.0,5469842697.0
2024,2,maharashtra,Merchant payments,6025994463.0,2496132782313.0
2024,2,maharashtra,Others,3181110.0,2925248520.0
2024,2,maharashtra,Peer-to-peer payments,2638529958.0,7788588690294.0
2024,2,maharashtra,Recharge & bill payments,519444153.0,426451436937.0
2024,2,manipur,Financial Services,17352.0,28127907.0
2024,2,manipur,Merchant payments,5687616.0,5181525948.0
2024,2,manipur,Others,10437.0,9393102.0
2024,2,manipur,Peer-to-peer payments,7554393.0,26582886360.0
2024,2,manipur,Recharge & bill payments,1920174.0,892069062.0
2024,2,meghalaya,Financial Services,24162.0,45412041.0
2024,2,meghalaya,Merchant payments,15795564.0,10116439455.0
2024,2,meghalaya,Others,17376.0,9835383.0
2024,2,meghalaya,Peer-to-peer payments,14214738.0,38842321137.0
2024,2,meghalaya,Recharge & bill payments,3217143.0,1369834266.0
2024,2,mizoram,Financial Services,14820.0,14441286.0
2024,2,mizoram,Merchant payments,2343282.0,2016257112.0
2024,2,mizoram,Others,3450.0,2045607.0
2024,2,mizoram,Peer-to-peer payments,2858958.0,9028102494.0
2024,2,mizoram,Recharge & bill payments,710727.0,334586421.0
2024,2,nagaland,Financial Services,13347.0,19202178.0
2024,2,nagaland,Merchant payments,6931173.0,6086764116.0
2024,2,nagaland,Others,6327.0,7018203.0
2024,2,nagaland,Peer-to-peer payments,7965117.0,26240250378.0
2024,2,nagaland,Recharge & bill payments,1880136.0,685504413.0
2024,2,odisha,Financial Services,778749.0,1427996970.0
2024,2,odisha,Merchant payments,1630682835.0,738190405089.0
2024,2,odisha,Others,531771.0,469874487.0
2024,2,odisha,Peer-to-peer payments,1026471366.0,2645012574384.0
2024,2,odisha,Recharge & bill payments,173618484.0,109417001073.0
2024,2,puducherry,Financial Services,26934.0,38738046.0
2024,2,puducherry,Merchant payments,28932765.0,14149879533.0
2024,2,puducherry,Others,16596.0,16280325.0
2024,2,puducherry,Peer-to-peer payments,12470517.0,37953464943.0
2024,2,puducherry,Recharge & bill payments,2247873.0,2567666361.0
2024,2,punjab,Financial Services,356238.0,622268784.0
